id_transaccion,id_tarjeta,id_comercio,fecha_transaccion,monto,puntos,canal,provincia
TRX0005612,TAR004592,COM01469,2024-07-23 07:54:30,145866.22,163,POS,Limón
TRX0027191,TAR004454,COM00778,2024-06-23 20:00:25,83395.59,72,POS,Hereda
TRX0017658,TAR001249,COM00613,2025-05-08 19:35:20,141037.95,159,POS,Limón
TRX0001756,TAR000105,COM00805,2024-11-07 18:51:05,56803.11,54,POS,Guanacaste
TRX0017019,TAR000286,COM00393,2024-09-08 21:34:29,62047.11,52,APP,Limón
TRX0047180,TAR002829,COM01425,2024-12-15 20:17:44,70271.98,63,POS,Cartgago
TRX0028495,TAR003828,COM01274,2025-08-30 03:58:17,214231.98,253,POS,Puntarenas
TRX0002090,TAR009731,COM00639,2025-04-07 18:23:32,27449.51,32,POS,Alajuela
TRX0019928,TAR009254,COM00906,2025-09-14 04:51:02,148211.59,165,POS,Cartgago
TRX0036619,TAR007660,COM01309,2026-03-02 18:06:11,773419.35,923,POS, Limón
TRX0044379,TAR001164,COM00558,2025-08-23 08:44:47,296426.13,350,APP,Heredia
TRX0028562,TAR008453,COM00591,2026-06-19 19:02:44,111658.40,130,APP,San José
TRX0033490,TAR004267,COM01433,2026-05-23 21:36:01,178248.87,193,POS,Guanacaste
TRX0013842,TAR000660,COM00313,2024-11-28 06:09:16,268462.38,296,APP,Limón
TRX0045325,TAR000138,COM01053,2024-12-26 06:49:08,764188.08,658,POS,Limón
TRX0030860,TAR000746,COM01057,2025-12-14 20:48:50,209572.85,173,APP,Alajuela
TRX0000268,TAR004992,COM00544,2025-04-27 19:01:36,235194.55,192,APP,Cartago
TRX0006629,TAR008081,COM00037,2024-11-26 23:20:04,128234.45,139,WEB,guanacaste
TRX0024958,TAR005159,COM00112,2025-07-02 16:00:57,52196.57,56,POS,Hereda
TRX0034056,TAR007722,COM00218,2025-02-18 16:29:51,126691.81,106,WEB,Alajuela
TRX0001358,TAR003048,COM00172,2025-05-05 02:15:45,92162.14,102,POS,Puntarenas
TRX0012642,TAR008324,COM00382,2024-06-29 16:24:44,82263.53,83,POS,San José
TRX0034711,TAR008657,COM00259,2025-11-28 03:56:57,234907.21,275,POS, San José
TRX0008150,TAR002662,COM00366,2025-04-21 03:38:55,55696.71,53,WEB,Guanacaste
TRX0027506,TAR004693,COM00130,2024-09-06 21:01:44,157503.87,180,POS,Guanacaste
TRX0033121,TAR000148,COM01479,2024-10-11 21:25:27,28542.54,31,POS,Cartago
TRX0010379,TAR000051,COM01421,2026-05-14 17:55:45,80624.26,78,APP,Limón
TRX0020660,TAR009776,COM01169,2024-10-13 22:08:41,46226.49,52,WEB, Puntarenas
TRX0024063,TAR008495,COM00452,2026-02-04 09:57:07,83914.83,73,APP,Cartago
TRX0017464,TAR006581,COM00864,2026-04-29 22:59:52,423705.25,398,POS,San José
TRX0044592,TAR005284,COM00262,2024-12-09 22:06:32,15338.77,15,WEB,San José
TRX0026023,TAR006500,COM01319,2024-11-01 02:16:38,89805.78,74,POS,Limón
TRX0005041,TAR007658,COM00288,2026-01-24 18:52:19,78378.48,78,WEB,Alajuela
TRX0017022,TAR000427,COM00731,2024-07-30 21:00:07,312685.08,278,APP,Limón
TRX0022659,TAR000656,COM00371,2025-10-15 03:12:33,22946.77,27,POS,Heredia
TRX0020871,TAR007394,COM00009,2025-11-29 21:04:20,68859.50,58,APP,San José
TRX0044549,TAR007782,COM00682,2025-04-03 15:06:02,144617.96,137,POS,Alajuela
TRX0034264,TAR000670,COM00480,2026-02-24 15:29:20,278991.38,304,APP,guanacaste
TRX0026587,TAR009341,COM00139,2025-11-01 17:09:28,119306.28,125,WEB,San José
TRX0035955,TAR004082,COM00531,2025-10-14 07:19:28,293228.91,352,ATM,limón
TRX0023312,TAR007380,COM01278,2024-12-26 16:55:25,372690.82,315,ATM, Cartgago
TRX0014119,TAR000011,COM00737,2026-02-08 02:31:29,190207.82,175,POS,Guanacaste
TRX0024883,TAR001700,COM00823,2025-01-27 14:52:25,254072.19,300,APP,Alajuela
TRX0044064,TAR005948,COM01411,2024-09-22 14:14:24,26203.02,26,POS,Limón
TRX0038687,TAR002854,COM01396,2025-07-12 22:11:23,55501.91,49,WEB,Limón
TRX0016682,TAR005431,COM01120,2026-04-16 00:37:49,49550.50,44,POS,Guanacaste
TRX0009064,TAR002422,COM00892,2026-03-17 07:01:32,281436.99,247,ATM,Alajuela
TRX0039412,TAR005983,COM00829,2025-10-02 03:27:57,5442.52,5,ATM,Limón
TRX0022571,TAR007288,COM00793,2025-09-18 00:46:52,574243.75,580,POS,Alajuela
TRX0026662,TAR000531,COM00755,2024-12-12 13:14:41,365155.41,378,APP,Cartgago
TRX0047102,TAR000579,COM01394,2025-11-02 13:32:03,899779.87,893,WEB, Guanacaste
TRX0027440,TAR004848,COM00872,2024-12-13 11:59:38,188052.64,191,POS,Puntarenas
TRX0040141,TAR005698,COM00746,2026-02-21 07:56:04,123162.39,139,POS,Guanacaste
TRX0043448,TAR009945,COM00390,2025-12-24 20:04:34,78155.16,92,POS,Guanacaste
TRX0049455,TAR003187,COM00915,2025-11-17 09:33:54,2768370.07,2888,POS,Guanacaste
TRX0012433,TAR003236,COM00994,2025-09-29 20:53:14,16935.56,14,POS,San José
TRX0039430,TAR000400,COM00039,2024-11-22 02:53:24,44950.09,51,WEB,San José
TRX0016084,TAR004683,COM00028,2026-04-05 18:02:16,4906.64,5,POS,Limón
TRX0002490,TAR003378,COM01148,2026-06-02 03:15:19,290753.46,259,POS,Alajuela
TRX0036538,TAR008764,COM00864,2025-05-01 00:32:00,312877.25,258,ATM,San José
TRX0027999,TAR007663,COM00163,2026-02-18 01:35:45,109571.90,94,POS,Guanacaste
TRX0047511,TAR008412,COM00712,2025-05-24 19:02:34,98940.94,107,WEB,Limón
TRX0023099,TAR006203,COM01040,2024-09-04 20:10:19,201531.27,192,POS,Cartgago
TRX0043422,TAR006542,COM01264,2025-04-07 19:49:15,2201288.77,2588,WEB,Heredia
TRX0029628,TAR009500,COM00186,2026-01-21 22:04:09,81268.69,76,APP,Cartgago
TRX0020136,TAR002370,COM00368,2026-01-15 23:40:32,720901.14,795,POS,Puntarenas
TRX0044879,TAR005328,COM00782,2024-11-29 18:03:36,113837.07,99,POS,Puntarenas
TRX0002451,TAR001769,COM00840,2025-07-17 07:46:14,37340.20,42,APP,Cartago
TRX0014786,TAR007707,COM00919,2025-12-13 09:54:50,5310.17,6,POS,PUNTARENAS
TRX0035418,TAR005308,COM00931,2026-04-24 08:02:42,38507.67,40,APP,Hereda
TRX0005665,TAR007683,COM00463,2026-03-10 18:35:50,675861.51,631,APP,Limón
TRX0032068,TAR002508,COM00785,2026-01-17 19:18:01,101665.42,88,POS,Cartago
TRX0039544,TAR000595,COM01467,2026-01-09 23:30:46,147593.63,132,APP,hereda
TRX0014884,TAR008705,COM00677,2026-06-15 06:12:11,231984.44,273,ATM,Heredia
TRX0016587,TAR001593,COM00528,2025-03-27 00:32:48,11857.03,11,ATM,Alajuela
TRX0010519,TAR002250,COM00714,2026-02-15 10:55:11,172639.31,146,WEB,San José
TRX0037156,TAR008525,COM01197,2025-01-11 20:19:07,249824.55,201,POS,Alajuela
TRX0018340,TAR009692,COM01410,2025-09-19 16:00:42,124294.63,115,ATM,Puntarenas
TRX0012398,TAR004525,COM00114,2026-02-19 08:02:19,140284.76,160,POS,Heredia
TRX0031566,TAR007682,COM01059,2025-08-01 01:40:08,309279.84,333,POS,Alajuela
TRX0046912,TAR000153,COM00999,2025-07-20 16:42:26,42871.98,39,APP,Heredia
TRX0022246,TAR006455,COM00245,2025-09-23 15:56:13,99767.48,81,POS,Alajuela
TRX0011221,TAR006244,COM01025,2026-03-15 04:43:18,106412.21,104,APP,Heredia
TRX0015410,TAR000148,COM01206,2025-06-04 23:36:08,44639.74,39,APP,Puntarenas
TRX0007500,TAR001461,COM00662,2026-04-29 05:43:25,136321.23,110,POS,Cartago
TRX0040779,TAR000619,COM01454,2025-09-08 00:12:08,95893.21,99,WEB,Puntarenas
TRX0016016,TAR004561,COM00919,2026-04-27 11:03:42,85999.93,87,POS,PUNTARENAS
TRX0038245,TAR005164,COM00056,2024-07-03 22:39:11,42196.79,41,APP,Alajuela
TRX0042366,TAR009742,COM00285,2025-03-10 19:33:00,36017.20,36,WEB, Heredia
TRX0005506,TAR007061,COM00291,2026-05-31 08:13:00,84796.05,70,WEB,Alajuela
TRX0031048,TAR001545,COM00623,2026-03-12 13:26:36,71836.70,62,WEB,Limón
TRX0013566,TAR009273,COM01495,2025-10-05 17:24:40,384371.61,431,WEB,Alajuela
TRX0021519,TAR009725,COM01137,2024-09-26 09:08:58,297213.32,340,WEB,Cartgago
TRX0028279,TAR002900,COM01147,2025-03-18 13:05:53,20696.95,20,POS,Alajuela
TRX0023648,TAR006285,COM00807,2025-04-21 20:46:43,666154.85,702,APP,puntarenas
TRX0014974,TAR000160,COM00502,2024-10-21 03:51:11,7691.13,6,POS, Heredia
TRX0048005,TAR007404,COM00697,2025-12-20 01:03:32,104967.11,118,WEB,San José
TRX0012297,TAR007640,COM01458,2025-10-30 12:49:54,899440.09,773,POS,heredia
TRX0044909,TAR004562,COM00342,2024-07-26 07:02:31,85256.82,85,POS,Alajuela
TRX0011531,TAR001821,COM00519,2026-04-04 19:01:56,140327.93,154,APP,Heredia
TRX0033659,TAR005343,COM00241,2026-05-06 17:20:05,68300.67,63,POS,San José
TRX0029426,TAR008853,COM01085,2024-06-28 06:09:49,69432.27,75,POS,Cartago
TRX0023962,TAR002408,COM01130,2024-09-06 02:43:46,138222.04,161,POS,Limón
TRX0013859,TAR009253,COM01054,2025-05-04 04:29:08,47193.17,54,APP,Alajuela
TRX0028601,TAR003720,COM00891,2025-03-14 12:46:21,89437.76,85,POS,Guanacaste
TRX0025966,TAR005699,COM00521,2024-10-05 00:18:38,342892.50,363,POS,Alajuela
TRX0038242,TAR001401,COM00993,2026-01-09 20:38:41,864862.68,940,WEB,Guanacaste
TRX0009896,TAR000303,COM01128,2025-02-25 15:53:46,280328.98,307,APP,san josé
TRX0007695,TAR001578,COM00903,2026-04-09 21:56:33,128579.07,122,WEB,San José
TRX0003486,TAR007555,COM00116,2026-02-13 10:56:40,345329.96,409,WEB,Heredia
TRX0012069,TAR000813,COM00001,2025-04-07 07:37:21,131626.60,150,POS,Limón
TRX0004355,TAR001484,COM00790,2024-10-28 12:59:03,235592.70,224,POS,San José
TRX0033419,TAR008043,COM00348,2025-09-13 13:55:49,36425.22,29,POS,Puntarenas
TRX0009885,TAR007594,COM00550,2024-10-02 14:36:52,97387.15,84,WEB,Puntarenas
TRX0047229,TAR001015,COM00815,2026-04-22 02:10:53,26389.66,30,ATM,San José
TRX0023475,TAR004796,COM01496,2024-09-02 19:21:24,343002.97,325,POS,Puntarenas
TRX0024348,TAR002157,COM00367,2025-06-20 08:29:07,120217.50,122,POS,Cartago
TRX0012746,TAR009007,COM00472,2026-05-27 11:59:13,112563.60,104,POS,SAN JOSE
TRX0024089,TAR002345,COM00230,2025-08-15 12:38:57,322632.93,260,POS,ALAJUELA
TRX0013265,TAR004856,COM01453,2025-07-13 11:08:32,30484.81,29,POS,Guanacaste
TRX0031927,TAR000601,COM00899,2025-07-23 14:24:05,93153.57,100,POS,Limón
TRX0035382,TAR002880,COM00543,2025-03-19 07:44:02,130407.99,128,POS, Guanacaste
TRX0005841,TAR006275,COM00695,2024-07-21 15:27:03,784250.40,648,POS,Cartgago
TRX0001734,TAR000813,COM00898,2025-12-28 08:50:43,125535.46,145,POS,Heredia
TRX0034786,TAR004703,COM01287,2025-07-30 00:00:52,26958.64,23,ATM,heredia
TRX0038454,TAR008528,COM00186,2025-01-15 23:17:36,88575.65,79,POS,Cartgago
TRX0022245,TAR000677,COM00609,2024-11-14 09:35:54,15660.38,14,WEB,Alajuela
TRX0001839,TAR007404,COM01479,2024-09-05 18:14:40,89504.15,86,WEB,Cartago
TRX0017818,TAR006074,COM01429,2025-01-25 04:29:20,31873.49,33,POS,Cartago
TRX0012491,TAR007563,COM01462,2025-07-02 19:02:39,85993.51,96,APP,limón
TRX0037453,TAR001476,COM00242,2024-08-18 21:31:08,5264.36,6,POS,Cartago
TRX0033775,TAR006540,COM00169,2025-10-04 19:13:58,272988.96,288,ATM,Guanacaste
TRX0027545,TAR004990,COM00049,2026-05-29 16:39:48,330665.89,327,WEB,Heredia
TRX0005791,TAR009132,COM01272,2025-04-15 08:25:50,75231.77,75,WEB,San José
TRX0019974,TAR005349,COM00496,2026-06-15 03:21:39,233644.97,216,POS,limón
TRX0014228,TAR006930,COM00255,2025-11-22 15:33:38,457158.22,514,POS,Limón
TRX0011782,TAR002204,COM00421,2026-04-29 03:59:24,729180.51,620,APP,Guanacaste
TRX0035600,TAR000655,COM00699,2026-03-09 19:40:50,42387.06,49,POS,Cartago
TRX0020142,TAR009781,COM00215,2025-06-13 14:21:59,52046.07,43,POS,Heredia
TRX0019018,TAR002838,COM00849,2025-03-30 20:02:46,30989.55,29,WEB,Limón
TRX0036937,TAR008869,COM01309,2024-08-05 00:27:59,663094.29,714,WEB,limón
TRX0000931,TAR006656,COM00639,2025-05-04 13:16:13,243256.08,237,POS,Alajuela
TRX0017664,TAR004166,COM00235,2025-09-23 11:38:05,177206.18,146,POS,Limón
TRX0016078,TAR008516,COM01345,2025-01-06 00:06:31,17869.18,20,WEB,Guanacaste
TRX0023788,TAR005827,COM00137,2025-02-17 11:41:17,136384.13,119,WEB,Guanacaste
TRX0023863,TAR001516,COM00902,2025-08-16 08:20:31,149470.02,124,WEB,Limón
TRX0035630,TAR009017,COM01201,2024-06-26 20:48:00,160284.27,172,APP,alajuela
TRX0021220,TAR009723,COM01293,2024-08-30 15:36:58,8244.63,9,POS,Heredia
TRX0020792,TAR003926,COM00398,2026-05-28 09:25:00,7459.89,6,WEB,Guanacaste
TRX0000075,TAR004880,COM00909,2024-11-08 15:38:53,56364.32,46,POS,Cartago
TRX0020444,TAR009864,COM00460,2026-01-03 12:29:20,367669.03,385,APP,Cartago
TRX0046496,TAR008187,COM01403,2025-07-19 16:07:00,142172.61,121,POS,Limón
TRX0006217,TAR007567,COM00061,2024-12-16 22:45:26,335708.84,278,APP,Limón
TRX0021763,TAR000453,COM01195,2025-09-22 14:43:38,47358.95,54,WEB,Heredia
TRX0001804,TAR007611,COM00341,2025-06-22 05:41:40,95344.96,88,WEB,Guanacaste
TRX0037393,TAR004751,COM00003,2026-02-14 15:22:33,337013.36,280,ATM,Heredia
TRX0002939,TAR005603,COM00802,2025-03-12 00:15:30,7189.03,8,POS,Heredia
TRX0049211,TAR006625,COM01234,2025-01-30 08:02:01,109070.96,119,APP,Alajuela
TRX0000360,TAR002706,COM00202,2026-04-01 21:33:05,105715.27,103,POS,Hereda
TRX0032525,TAR000292,COM01277,2025-12-12 08:16:28,25257.75,24,POS,Alajuela
TRX0031493,TAR001179,COM00700,2025-12-06 15:23:25,47709.58,39,APP,Heredia
TRX0024302,TAR005474,COM00594,2024-07-12 11:43:11,83474.36,87,WEB,San José
TRX0026430,TAR000377,COM00922,2025-05-12 20:51:23,87819.31,81,WEB,Cartgago
TRX0009627,TAR008844,COM00345,2026-05-14 01:08:35,241037.47,222,APP,Hereda
TRX0005013,TAR003367,COM00398,2025-09-02 17:04:00,80966.71,75,POS,Guanacaste
TRX0013844,TAR008168,COM00145,2025-07-01 02:48:56,298803.11,356,WEB,Cartago
TRX0009602,TAR005758,COM01088,2024-07-28 14:38:38,2950.42,3,POS,Alajuela
TRX0016230,TAR002695,COM01376,2026-05-20 19:29:59,87983.68,96,POS,Alajuela
TRX0011187,TAR009386,COM00933,2024-11-05 21:36:16,139527.96,166,POS,Cartago
TRX0010683,TAR007472,COM00002,2025-11-13 14:23:36,372538.13,385,ATM,San José
TRX0046989,TAR003864,COM00315,2025-01-11 15:10:51,190306.72,199,POS,Cartago
TRX0045303,TAR002911,COM00230,2025-05-13 21:48:24,337309.29,315,POS,ALAJUELA
TRX0038760,TAR006123,COM01067,2026-06-17 17:27:36,34172.38,35,POS,limón
TRX0038078,TAR007044,COM00431,2025-11-16 06:08:07,6606.94,6,POS,Guanacaste
TRX0042044,TAR009640,COM01480,2026-04-10 13:20:46,113782.88,113,POS,Guanacaste
TRX0018232,TAR009978,COM00797,2026-03-10 20:25:49,100440.33,87,POS,Limón
TRX0015375,TAR000772,COM00706,2026-02-02 15:16:36,346622.06,317,WEB,San José
TRX0036145,TAR006097,COM00595,2025-10-02 03:03:23,51041.08,44,WEB,Puntarenas
TRX0013649,TAR006603,COM01276,2025-10-16 21:57:03,100084.87,98,POS,Alajuela
TRX0046521,TAR002655,COM00237,2025-08-01 04:24:22,759330.58,703,APP,Alajuela
TRX0012712,TAR006520,COM01471,2024-11-30 12:10:56,131746.81,121,WEB,Limón
TRX0045354,TAR000239,COM00383,2025-01-22 20:02:12,1037209.14,1056,APP,Limón
TRX0041367,TAR001391,COM00524,2024-08-15 19:08:21,108741.28,99,POS,Cartago
TRX0044691,TAR006021,COM00793,2026-06-09 18:06:59,363227.56,423,APP,Alajuela
TRX0024807,TAR006207,COM00606,2026-02-27 07:15:38,141411.47,168,ATM,Cartago
TRX0000711,TAR003342,COM01483,2025-03-28 13:57:13,30333.14,36,POS,Heredia
TRX0028006,TAR000967,COM01076,2026-05-03 18:22:26,60861.54,52,POS,Puntarenas
TRX0044057,TAR003217,COM00734,2025-09-03 03:12:46,103677.58,108,POS,Guanacaste
TRX0006255,TAR005856,COM00628,2025-12-26 19:21:44,244964.00,242,POS,Guanacaste
TRX0011314,TAR002188,COM00453,2024-07-23 15:29:51,29405.70,25,APP,Guanacaste
TRX0034835,TAR002042,COM00651,2024-10-12 04:52:09,145850.66,155,WEB,Alajuela
TRX0005203,TAR007605,COM00741,2024-10-14 00:43:07,208304.29,207,ATM,Alajuela
TRX0039945,TAR002583,COM00883,2026-01-21 12:18:24,259826.72,264,POS,Heredia
TRX0038097,TAR005180,COM00185,2025-06-04 01:59:59,250261.52,299,POS,Puntarenas
TRX0012609,TAR008105,COM00759,2026-04-08 05:25:55,176615.45,182,POS,Cartago
TRX0019055,TAR001900,COM00456,2026-05-22 23:39:00,766763.11,752,WEB,Cartago
TRX0042743,TAR002023,COM00115,2026-05-22 03:32:09,290574.71,276,APP,Alajuela
TRX0003446,TAR008495,COM00773,2024-12-16 15:54:36,68173.23,76,APP,Alajuela
TRX0029176,TAR001325,COM00532,2024-08-03 23:49:42,348903.56,383,ATM,San José
TRX0045912,TAR001754,COM01073,2025-12-20 02:19:55,92302.69,84,POS,Guanacaste
TRX0028959,TAR000528,COM00086,2026-01-18 17:37:13,136096.47,123,POS,Guanacaste
TRX0025024,TAR000042,COM00539,2026-01-23 12:55:21,46981.30,52,ATM,GUANACASTE
TRX0009481,TAR005149,COM01240,2025-05-14 01:27:38,76169.35,88,APP,Hereda
TRX0045424,TAR005398,COM00378,2025-11-05 22:48:02,96362.20,99,APP,Alajuela
TRX0002152,TAR001270,COM00890,2025-04-04 19:08:19,116830.26,103,POS,Puntarenas
TRX0003913,TAR005231,COM00183,2024-11-18 02:04:55,290384.18,286,POS,Heredia
TRX0015381,TAR008207,COM00718,2026-03-17 03:59:00,360112.84,345,WEB,Alajuela
TRX0004926,TAR003641,COM00820,2025-03-16 00:30:36,682691.28,562,APP,Limón
TRX0038473,TAR001641,COM00704,2026-03-02 09:01:14,393017.20,321,POS,Limón
TRX0014214,TAR005582,COM00190,2025-10-17 00:37:57,29456.47,31,POS,Heredia
TRX0042001,TAR003934,COM00974,2026-03-06 05:50:13,59244.82,70,POS,SAN JOSE
TRX0047659,TAR005948,COM01089,2025-12-09 12:15:22,92466.60,84,WEB,Guanacaste
TRX0044427,TAR001085,COM00631,2025-03-06 10:35:06,110330.44,114,POS,Puntarenas
TRX0048397,TAR000949,COM00677,2026-01-18 22:56:21,97811.62,94,POS,Heredia
TRX0004385,TAR002367,COM01230,2026-02-25 13:25:40,598082.25,575,POS,San José
TRX0033114,TAR007431,COM00549,2026-03-26 14:02:06,17359.86,15,APP,Guanacaste
TRX0010000,TAR004864,COM01089,2025-05-29 20:56:49,355310.76,380,POS,Guanacaste
TRX0032897,TAR008493,COM00688,2024-11-05 00:36:32,285156.40,333,APP,Guanacaste
TRX0021626,TAR004546,COM01302,2025-10-08 04:10:18,62813.11,69,POS,Cartago
TRX0027131,TAR002393,COM00531,2025-12-28 02:14:50,357634.89,361,POS,limón
TRX0028842,TAR005994,COM01346,2024-08-27 17:06:59,890791.43,766,APP,Puntarenas
TRX0005707,TAR009067,COM00279,2024-10-02 16:09:49,116984.38,96,POS,Puntarenas
TRX0034430,TAR005340,COM01266,2026-01-23 06:53:15,343232.56,352,POS,San José
TRX0006733,TAR007716,COM00917,2026-03-02 11:50:34,197357.30,224,POS,guanacaste
TRX0043923,TAR000122,COM00489,2024-07-26 10:01:33,91937.89,83,ATM,Alajuela
TRX0034667,TAR007170,COM00951,2024-07-18 02:27:38,129125.65,141,APP,Cartago
TRX0040777,TAR001447,COM01308,2024-09-04 17:09:06,306440.19,319,POS,Puntarenas
TRX0036176,TAR001525,COM00750,2026-05-27 20:43:23,152455.64,182,APP,Limón
TRX0004477,TAR004840,COM00526,2025-12-17 05:42:33,295561.99,239,POS,Puntarenas
TRX0001288,TAR007474,COM01168,2025-09-21 15:32:25,93510.59,103,WEB, Puntarenas
TRX0040420,TAR001700,COM00696,2025-08-31 10:39:08,136097.28,162,ATM,Heredia
TRX0018987,TAR001484,COM00500,2025-08-25 04:55:34,119788.62,110,APP,Heredia
TRX0047737,TAR006280,COM00355,2025-08-27 09:45:20,92106.82,94,POS,Guanacaste
TRX0008754,TAR009297,COM00782,2024-09-28 01:20:50,211509.34,215,APP,Puntarenas
TRX0015162,TAR000580,COM01298,2026-04-06 04:48:47,8340.67,7,APP,PUNTARENAS
TRX0033626,TAR005709,COM00627,2025-08-18 16:25:22,2901493.58,3262,POS,Guanacaste
TRX0042079,TAR002141,COM00766,2025-02-02 17:07:53,30818.72,26,WEB,Alajuela
TRX0012378,TAR000242,COM01129,2026-02-16 23:15:09,105005.13,89,APP,Heredia
TRX0048962,TAR003205,COM00610,2026-05-07 05:39:06,343420.42,372,POS, Heredia
TRX0038129,TAR006798,COM01024,2024-07-02 01:24:37,66317.85,79,POS,Limón
TRX0019790,TAR007682,COM00541,2025-12-08 10:25:09,81864.06,96,POS,Limón
TRX0009417,TAR001876,COM01237,2024-09-25 05:42:49,697188.59,646,WEB,Alajuela
TRX0034682,TAR009930,COM00098,2024-06-27 23:49:16,186964.04,194,WEB,Puntarenas
TRX0037726,TAR007771,COM00780,2025-11-09 19:10:40,520665.07,470,APP,Guanacaste
TRX0006743,TAR006975,COM01093,2026-05-04 21:11:35,92716.59,85,POS,Heredia
TRX0025564,TAR002465,COM00400,2025-01-03 20:07:00,258172.05,244,APP,Cartgago
TRX0031170,TAR007847,COM00358,2025-08-07 18:18:03,122656.16,144,POS, Limón
TRX0030831,TAR000769,COM00102,2026-05-27 03:08:27,52169.19,51,POS,Cartago
TRX0038107,TAR001256,COM00400,2025-08-04 00:39:46,166575.68,183,APP,Cartgago
TRX0002448,TAR002753,COM00978,2025-04-08 18:58:11,56673.58,50,ATM,Puntarenas
TRX0005953,TAR007960,COM00956,2024-11-18 12:17:02,70367.22,76,POS,Heredia
TRX0013021,TAR001746,COM01207,2026-06-03 04:06:29,91342.06,103,APP,Alajuela
TRX0010461,TAR001351,COM00102,2025-06-21 05:00:24,302249.84,324,POS,Cartago
TRX0019114,TAR002872,COM01255,2026-01-23 14:23:55,2151878.04,2434,WEB,Guanacaste
TRX0012043,TAR001646,COM00630,2026-04-16 13:22:14,8217.77,10,WEB,San José
TRX0019373,TAR009578,COM01343,2026-02-03 17:45:36,91480.77,94,WEB,Guanacaste
TRX0035044,TAR004753,COM00535,2024-12-07 09:30:28,117284.34,123,POS,Puntarenas
TRX0049376,TAR006745,COM00856,2025-12-24 17:11:53,51184.69,59,POS,Guanacaste
TRX0028297,TAR000309,COM00724,2025-10-30 03:06:43,44805.58,51,APP,Cartago
TRX0043499,TAR005931,COM00066,2025-11-19 21:32:07,50578.75,48,POS,Guanacaste
TRX0028992,TAR006352,COM00857,2025-10-25 17:45:24,145017.31,159,POS,Hereda
TRX0039225,TAR003499,COM00011,2025-06-04 01:28:23,72555.45,86,POS,Cartago
TRX0016973,TAR004770,COM01116,2026-01-07 12:09:47,22575.49,27,POS,Guanacaste
TRX0030208,TAR003282,COM01317,2025-04-08 23:57:40,283527.85,267,POS,Alajuela
TRX0049369,TAR000558,COM01266,2024-07-19 14:26:15,40858.37,36,POS,San José
TRX0047704,TAR006476,COM00983,2026-06-04 00:03:12,352533.51,288,POS,Alajuela
TRX0042751,TAR008338,COM00086,2025-07-15 11:45:43,176625.46,170,APP,Guanacaste
TRX0008447,TAR006816,COM01262,2025-03-10 17:05:14,17846.09,14,POS,San José
TRX0007244,TAR002881,COM01311,2026-04-21 20:52:43,256519.76,229,POS,Guanacaste
TRX0048245,TAR007823,COM00791,2025-04-10 18:39:22,239166.71,230,WEB,Guanacaste
TRX0010953,TAR006408,COM00111,2024-10-24 03:37:57,64721.73,66,POS,Alajuela
TRX0028276,TAR002033,COM00779,2026-03-26 03:01:03,589330.61,496,POS,Alajuela
TRX0046982,TAR001083,COM00669,2026-05-25 12:16:50,316083.67,264,ATM,San José
TRX0018251,TAR008520,COM00060,2024-12-07 18:02:44,44043.86,41,APP,Cartago
TRX0031002,TAR005901,COM00809,2025-02-10 12:56:44,258239.49,228,WEB,Alajuela
TRX0019869,TAR008815,COM00819,2026-03-06 05:14:56,6528.11,6,POS,Limón
TRX0003284,TAR001270,COM01149,2025-12-01 14:44:34,30462.21,31,POS,Puntarenas
TRX0028056,TAR008269,COM00915,2026-03-28 18:46:01,109424.71,88,POS,Guanacaste
TRX0008657,TAR003380,COM01380,2024-08-29 09:06:24,203017.66,215,ATM,Guanacaste
TRX0008944,TAR002637,COM01095,2025-07-24 20:34:16,137026.70,117,POS,San José
TRX0007432,TAR000567,COM00518,2024-12-10 03:55:24,397165.85,387,WEB,Cartgago
TRX0004272,TAR004420,COM00550,2024-12-09 10:49:42,75516.07,80,POS,Puntarenas
TRX0032407,TAR007286,COM00068,2025-10-08 02:51:43,54709.89,60,WEB,San José
TRX0029496,TAR003159,COM01279,2025-11-17 18:03:58,677998.62,603,POS,Alajuela
TRX0045748,TAR008160,COM01100,2025-07-19 16:46:52,120506.83,129,POS,San José
TRX0031615,TAR003917,COM00615,2025-01-06 02:06:41,64530.33,67,POS,Puntarenas
TRX0039990,TAR006721,COM01180,2025-04-01 01:27:20,530057.82,504,POS,Guanacaste
TRX0001958,TAR002010,COM00385,2025-03-23 11:39:49,161203.09,145,ATM,Cartago
TRX0021974,TAR005250,COM01305,2024-11-25 00:07:11,103938.05,95,POS,Alajuela
TRX0039315,TAR006081,COM00625,2025-04-05 15:18:46,37288.10,31,WEB,Guanacaste
TRX0031102,TAR004761,COM00321,2024-06-26 05:47:20,76047.85,86,POS,Guanacaste
TRX0042920,TAR001114,COM01015,2025-06-09 13:58:21,80415.70,78,POS,San José
TRX0003200,TAR000361,COM00224,2025-08-27 01:44:37,97369.50,115,APP,Limón
TRX0047055,TAR002045,COM01318,2025-02-20 16:12:48,97198.57,86,POS,Cartago
TRX0013590,TAR008203,COM00744,2025-10-16 11:30:53,112855.11,102,POS,Puntarenas
TRX0018610,TAR006856,COM00302,2026-01-28 12:38:12,77307.51,77,APP,Puntarenas
TRX0010846,TAR002167,COM01061,2025-06-07 16:37:10,7842.07,8,POS,Cartago
TRX0014398,TAR005144,COM00819,2024-09-18 07:57:17,48912.90,58,POS,Limón
